"Journal title","ISSN","eISSN","Publisher name","Publisher address","Languages","Web of Science Categories"
"GESUNDHEITSWESEN","0941-3790","1439-4421","GEORG THIEME VERLAG KG","RUDIGERSTR 14, STUTTGART, GERMANY, D-70469","Multi-Language","Public Health & Health Care Science"
"GIFTED CHILD QUARTERLY","0016-9862","1934-9041","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Education"
"GLOBAL ENVIRONMENTAL CHANGE-HUMAN AND POLICY DIMENSIONS","0959-3780","1872-9495","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","Environmental Studies, Geography & Development"
"GLOBAL ENVIRONMENTAL POLITICS","1526-3800","1536-0091","MIT PRESS","ONE ROGERS ST, CAMBRIDGE, USA, MA, 02142-1209","English","Environmental Studies, Geography & Development"
"GLOBAL GOVERNANCE","1075-2846","1942-6720","BRILL","PLANTIJNSTRAAT 2, P O BOX 9000, LEIDEN, NETHERLANDS, 2300 PA","English","Political Science & Public Administration"
"GLOBAL HEALTH ACTION","1654-9880","1654-9880","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Public Health & Health Care Science"
"GLOBAL HEALTH PROMOTION","1757-9759","1757-9767","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Public Health & Health Care Science"
"GLOBAL HEALTH-SCIENCE AND PRACTICE","2169-575X","2169-575X","JOHNS HOPKINS CENTER COMMUNICATION PROGRAMS-CCP","KNOWLEDGE SUCCESS PROJECT, 111 MARKET PLACE, STE 310, BALTIMORE, United States, MD, 21202","English","Public Health & Health Care Science"
"GLOBALIZATION AND HEALTH","1744-8603","1744-8603","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Public Health & Health Care Science"
"GLOBALIZATIONS","1474-7731","1474-774X","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Sociology & Social Sciences"
"GLOBAL NETWORKS-A JOURNAL OF TRANSNATIONAL AFFAIRS","1470-2266","1471-0374","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Sociology & Social Sciences"
"GLOBAL POLICY","1758-5880","1758-5899","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Political Science & Public Administration"
"GLOBAL PUBLIC HEALTH","1744-1692","1744-1706","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Public Health & Health Care Science"
"GLOBAL STRATEGY JOURNAL","2042-5791","2042-5805","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Management"
"GLOSSA-A JOURNAL OF GENERAL LINGUISTICS","2397-1835","2397-1835","UBIQUITY PRESS LTD","2N, 6 OSBORNE ST, LONDON, ENGLAND, E1 6TD","English","Communication"
"GLQ-A JOURNAL OF LESBIAN AND GAY STUDIES","1064-2684","1527-9375","DUKE UNIV PRESS","905 W MAIN ST, STE 18-B, DURHAM, USA, NC, 27701","English","Sociology & Social Sciences"
"GOVERNANCE-AN INTERNATIONAL JOURNAL OF POLICY ADMINISTRATION AND INSTITUTIONS","0952-1895","1468-0491","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Political Science & Public Administration"
"GOVERNMENT AND OPPOSITION","0017-257X","1477-7053","CAMBRIDGE UNIV PRESS","EDINBURGH BLDG, SHAFTESBURY RD, CAMBRIDGE, ENGLAND, CB2 8RU","English","Political Science & Public Administration"
"GOVERNMENT INFORMATION QUARTERLY","0740-624X","1872-9517","ELSEVIER INC","525 B STREET, STE 1900, SAN DIEGO, USA, CA, 92101-4495","English","Library & Information Science"
"GROUP DECISION AND NEGOTIATION","0926-2644","1572-9907","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Management"
"GROUP DYNAMICS-THEORY RESEARCH AND PRACTICE","1089-2699","1930-7802","EDUCATIONAL PUBLISHING FOUNDATION-AMERICAN PSYCHOLOGICAL ASSOC","750 FIRST ST, NE, WASHINGTON, USA, DC, 20002-4242","English","Psychology"
"GROUP & ORGANIZATION MANAGEMENT","1059-6011","1552-3993","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Management"
"GROUP PROCESSES & INTERGROUP RELATIONS","1368-4302","1461-7188","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","Psychology"
"GROWTH AND CHANGE","0017-4815","1468-2257","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Environmental Studies, Geography & Development"
"GRUPPENPSYCHOTHERAPIE UND GRUPPENDYNAMIK","0017-4947","2196-7989","VANDENHOECK & RUPRECHT GMBH & CO KG","VIENNA UNIV PRESS, ROBERT BOSCH BREITE 6, GOTTINGEN, GERMANY, D-37079","Multi-Language","Psychology"
"HABITAT INTERNATIONAL","0197-3975","1873-5428","PERGAMON-ELSEVIER SCIENCE LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OX5 1GB","English","Environmental Studies, Geography & Development"
"HAGUE JOURNAL ON THE RULE OF LAW","1876-4045","1876-4053","SPRINGER WIEN","SACHSENPLATZ 4-6, PO BOX 89, WIEN, AUSTRIA, A-1201","English","Law"
"HAHR-HISPANIC AMERICAN HISTORICAL REVIEW","0018-2168","1527-1900","DUKE UNIV PRESS","905 W MAIN ST, STE 18-B, DURHAM, USA, NC, 27701","English","Sociology & Social Sciences"
"HARM REDUCTION JOURNAL","1477-7517","1477-7517","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Public Health & Health Care Science"
"HARVARD BUSINESS REVIEW","0017-8012","0017-8012","HARVARD BUSINESS SCHOOL PUBLISHING CORPORATION","300 NORTH BEACON STREET, WATERTOWN, USA, MA, 02472","English","Economics"
"HARVARD CIVIL RIGHTS-CIVIL LIBERTIES LAW REVIEW","0017-8039","1943-5061","HARVARD LAW SCHOOL","PUBLICATIONS CTR, CAMBRIDGE, USA, MA, 02138","English","Law"
"HARVARD EDUCATIONAL REVIEW","0017-8055","1943-5045","HARVARD GRADUATE SCHOOL EDUCATION","8 STORY STREET, 1ST FLOOR, CAMBRIDGE, USA, MA, 02138-3752","English","Education"
"HARVARD ENVIRONMENTAL LAW REVIEW","0147-8257","","HARVARD LAW SCHOOL","PUBLICATIONS CTR, CAMBRIDGE, USA, MA, 02138","English","Law"
"HARVARD INTERNATIONAL LAW JOURNAL","0017-8063","2153-2494","HARVARD LAW SCHOOL","PUBLICATIONS CTR, CAMBRIDGE, USA, MA, 02138","English","Law"
"HARVARD JOURNAL OF LAW AND PUBLIC POLICY","0193-4872","0193-4872","HARVARD SOC LAW PUBLIC POLICY","HARVARD LAW SCHOOL, CAMBRIDGE, USA, MA, 02138","English","Law"
"HARVARD JOURNAL ON LEGISLATION","0017-808X","1943-507X","HARVARD LAW SCHOOL","PUBLICATIONS CTR, CAMBRIDGE, USA, MA, 02138","English","Law"
"HARVARD LAW REVIEW","0017-811X","2161-976X","HARVARD LAW REV ASSOC","GANNETT HOUSE, 1511 MASSACHUSETTS AVE, CAMBRIDGE, USA, MA, 02138","English","Law"
"HARVARD REVIEW OF PSYCHIATRY","1067-3229","1465-7309","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Psychiatry"
"HASTINGS CENTER REPORT","0093-0334","1552-146X","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Public Health & Health Care Science"
"HASTINGS LAW JOURNAL","0017-8322","0017-8322","UNIV CALIF","HASTINGS COLLEGE LAW 200 MCALLISTER ST, SAN FRANCISCO, USA, CA, 94102","English","Law"
"HAU-JOURNAL OF ETHNOGRAPHIC THEORY","2575-1433","2049-1115","UNIV CHICAGO PRESS","1427 E 60TH ST, CHICAGO, USA, IL, 60637-2954","English","Anthropology"
"HEALTH","1363-4593","1461-7196","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","Public Health & Health Care Science"
"HEALTH AFFAIRS","0278-2715","0278-2715","PROJECT HOPE","7500 OLD GEORGETOWN RD, STE 600, BETHESDA, USA, MD, 20814-6133","English","Public Health & Health Care Science"
"HEALTH AND HUMAN RIGHTS","1079-0969","2150-4113","HARVARD UNIV PRESS","79 GARDEN ST, CAMBRIDGE, USA, MA, 02138","English","Public Health & Health Care Science"
"HEALTH AND QUALITY OF LIFE OUTCOMES","1477-7525","1477-7525","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Public Health & Health Care Science"
"HEALTHCARE","2227-9032","2227-9032","MDPI","ST ALBAN-ANLAGE 66, BASEL, SWITZERLAND, CH-4052","English","Public Health & Health Care Science"
"HEALTH CARE ANALYSIS","1065-3058","1573-3394","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Public Health & Health Care Science"
"HEALTH CARE FOR WOMEN INTERNATIONAL","0739-9332","1096-4665","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Public Health & Health Care Science"
"HEALTH CARE MANAGEMENT REVIEW","0361-6274","1550-5030","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Public Health & Health Care Science"
"HEALTH CARE MANAGEMENT SCIENCE","1386-9620","1572-9389","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Public Health & Health Care Science"
"HEALTHCARE-THE JOURNAL OF DELIVERY SCIENCE AND INNOVATION","2213-0764","2213-0772","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Public Health & Health Care Science"
"HEALTH COMMUNICATION","1041-0236","1532-7027","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Communication"
"HEALTH ECONOMICS","1057-9230","1099-1050","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Economics"
"HEALTH ECONOMICS POLICY AND LAW","1744-1331","1744-134X","CAMBRIDGE UNIV PRESS","EDINBURGH BLDG, SHAFTESBURY RD, CAMBRIDGE, ENGLAND, CB2 8RU","English","Public Health & Health Care Science"
"HEALTH ECONOMICS REVIEW","2191-1991","2191-1991","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Economics"
"HEALTH EDUCATION & BEHAVIOR","1090-1981","1552-6127","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Public Health & Health Care Science"
"HEALTH EDUCATION JOURNAL","0017-8969","1748-8176","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","Public Health & Health Care Science"
"HEALTH EDUCATION RESEARCH","0268-1153","1465-3648","OXFORD UNIV PRESS","GREAT CLARENDON ST, OXFORD, ENGLAND, OX2 6DP","English","Public Health & Health Care Science"
"HEALTH EXPECTATIONS","1369-6513","1369-7625","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Public Health & Health Care Science"
"HEALTH INFORMATION AND LIBRARIES JOURNAL","1471-1834","1471-1842","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Library & Information Science"
"HEALTH & PLACE","1353-8292","1873-2054","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","Public Health & Health Care Science"
"HEALTH POLICY","0168-8510","1872-6054","ELSEVIER IRELAND LTD","ELSEVIER HOUSE, BROOKVALE PLAZA, EAST PARK SHANNON, CO, CLARE, IRELAND, 00000","English","Public Health & Health Care Science"
"HEALTH POLICY AND PLANNING","0268-1080","1460-2237","OXFORD UNIV PRESS","GREAT CLARENDON ST, OXFORD, ENGLAND, OX2 6DP","English","Public Health & Health Care Science"
"HEALTH POLICY AND TECHNOLOGY","2211-8837","2211-8845","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","Public Health & Health Care Science"
"HEALTH PROMOTION INTERNATIONAL","0957-4824","1460-2245","OXFORD UNIV PRESS","GREAT CLARENDON ST, OXFORD, ENGLAND, OX2 6DP","English","Public Health & Health Care Science"
"HEALTH PSYCHOLOGY","0278-6133","1930-7810","AMER PSYCHOLOGICAL ASSOC","750 FIRST ST NE, WASHINGTON, USA, DC, 20002-4242","English","Psychology"
"HEALTH PSYCHOLOGY REVIEW","1743-7199","1743-7202","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Psychology"
"HEALTH REPORTS","0840-6529","1209-1367","STATISTICS CANADA","100 TUNNEYS PASTURE DRIVEWAY, OTTAWA, CANADA, ONTARIO, K1A 0T6","English","Public Health & Health Care Science"
"HEALTH RESEARCH POLICY AND SYSTEMS","1478-4505","1478-4505","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Public Health & Health Care Science"
"HEALTH RISK & SOCIETY","1369-8575","1469-8331","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Public Health & Health Care Science"
"HEALTH SECURITY","2326-5094","2326-5108","MARY ANN LIEBERT, INC","140 HUGUENOT STREET, 3RD FL, NEW ROCHELLE, USA, NY, 10801","English","Public Health & Health Care Science"
"HEALTH SERVICES RESEARCH","0017-9124","1475-6773","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Public Health & Health Care Science"
"HEALTH & SOCIAL CARE IN THE COMMUNITY","0966-0410","1365-2524","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Public Health & Health Care Science"
"HEALTH & SOCIAL WORK","0360-7283","1545-6854","OXFORD UNIV PRESS INC","JOURNALS DEPT, 2001 EVANS RD, CARY, USA, NC, 27513","English","Public Health & Health Care Science"
"HEALTH SYSTEMS & REFORM","2328-8604","2328-8620","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Public Health & Health Care Science"
"HEC FORUM","0956-2737","1572-8498","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Sociology & Social Sciences"
"HERD-HEALTH ENVIRONMENTS RESEARCH & DESIGN JOURNAL","1937-5867","2167-5112","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Public Health & Health Care Science"
"HIGH ABILITY STUDIES","1359-8139","1469-834X","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Education"
"HIGHER EDUCATION","0018-1560","1573-174X","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Education"
"HIGHER EDUCATION POLICY","0952-8733","1740-3863","PALGRAVE MACMILLAN LTD","BRUNEL RD BLDG, HOUNDMILLS, BASINGSTOKE, ENGLAND, HANTS, RG21 6XS","English","Education"
"HIGHER EDUCATION RESEARCH & DEVELOPMENT","0729-4360","1469-8366","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Education"
"HISPANIA-A JOURNAL DEVOTED TO THE TEACHING OF SPANISH AND PORTUGUESE","0018-2133","2153-6414","AMER  ASSOC TEACHERS SPANISH PORTUGUESE, INC","900 LADD RD, WALLED LAKE, USA, MI, 48390","Multi-Language","Communication"
"HISPANIC JOURNAL OF BEHAVIORAL SCIENCES","0739-9863","1552-6364","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Psychology"
"HISTORIA AGRARIA","1139-1472","2340-3659","UNIV MURCIA","FAC BIOLOGIA, CAMPUS ESPINARDO, MURCIA, Spain, 30100","Spanish","Sociology & Social Sciences"
"HISTORICAL JOURNAL","0018-246X","1469-5103","CAMBRIDGE UNIV PRESS","32 AVENUE OF THE AMERICAS, NEW YORK, USA, NY, 10013-2473","English","Sociology & Social Sciences"
"HISTORICAL MATERIALISM-RESEARCH IN CRITICAL MARXIST THEORY","1465-4466","1569-206X","BRILL","PLANTIJNSTRAAT 2, P O BOX 9000, LEIDEN, NETHERLANDS, 2300 PA","English","Political Science & Public Administration"
"HISTORICAL METHODS","0161-5440","1940-1906","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Sociology & Social Sciences"
"HISTORIOGRAPHIA LINGUISTICA","0302-5160","1569-9781","JOHN BENJAMINS PUBLISHING CO","PO BOX 36224, AMSTERDAM, NETHERLANDS, 1020 ME","Multi-Language","Communication"
"HISTORY AND ANTHROPOLOGY","0275-7206","1477-2612","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Anthropology"
"HISTORY AND THEORY","0018-2656","1468-2303","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Sociology & Social Sciences"
"HISTORY OF EDUCATION","0046-760X","1464-5130","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Education"
"HISTORY OF GEO- AND SPACE SCIENCES","2190-5010","2190-5029","COPERNICUS GESELLSCHAFT MBH","BAHNHOFSALLEE 1E, GOTTINGEN, GERMANY, 37081","English","Sociology & Social Sciences"
"HISTORY OF POLITICAL ECONOMY","0018-2702","1527-1919","DUKE UNIV PRESS","905 W MAIN ST, STE 18-B, DURHAM, USA, NC, 27701","English","Economics"
"HISTORY OF PSYCHIATRY","0957-154X","1740-2360","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","Psychiatry"
"HISTORY OF PSYCHOLOGY","1093-4510","1939-0610","EDUCATIONAL PUBLISHING FOUNDATION-AMERICAN PSYCHOLOGICAL ASSOC","750 FIRST ST, NE, WASHINGTON, USA, DC, 20002-4242","English","Psychology"
"HISTORY OF THE FAMILY","1081-602X","1873-5398","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Sociology & Social Sciences"
"HITOTSUBASHI JOURNAL OF ECONOMICS","0018-280X","","HITOTSUBASHI UNIV","HITOTSUBASHI ACADEMY KUNITACHI, TOKYO, JAPAN,","Multi-Language","Economics"
"HOLISTIC NURSING PRACTICE","0887-9311","1550-5138","LIPPINCOTT WILLIAMS & WILKINS","TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, USA, PA, 19103","English","Public Health & Health Care Science"
"HOMICIDE STUDIES","1088-7679","1552-6720","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Social Work & Social Policy"
"HOMO-JOURNAL OF COMPARATIVE HUMAN BIOLOGY","0018-442X","1618-1301","ELSEVIER GMBH","HACKERBRUCKE 6, MUNICH, GERMANY, 80335","French","Anthropology"
"HONG KONG LAW JOURNAL","0378-0600","","SWEET MAXWELL LTD","NORTH WAY, ANDOVER, ENGLAND, HANTS, SP10 5BE","English","Law"
"HOUSING POLICY DEBATE","1051-1482","2152-050X","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Social Work & Social Policy"
"HOUSING STUDIES","0267-3037","1466-1810","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Political Science & Public Administration"
"HOUSING THEORY & SOCIETY","1403-6096","1651-2278","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Sociology & Social Sciences"
"HUMAN BIOLOGY","0018-7143","1534-6617","WAYNE STATE UNIV PRESS","4809 WOODWARD AVE, DETROIT, USA, MI, 48201-1309","English","Anthropology"
"HUMAN COMMUNICATION RESEARCH","0360-3989","1468-2958","OXFORD UNIV PRESS INC","JOURNALS DEPT, 2001 EVANS RD, CARY, USA, NC, 27513","English","Communication"
"HUMAN DEVELOPMENT","0018-716X","1423-0054","KARGER","ALLSCHWILERSTRASSE 10, BASEL, SWITZERLAND, CH-4009","English","Psychology"
"HUMAN ECOLOGY","0300-7839","1572-9915","SPRINGER/PLENUM PUBLISHERS","233 SPRING ST, NEW YORK, USA, NY, 10013","English","Environmental Studies, Geography & Development"
"HUMAN ECOLOGY REVIEW","1074-4827","2204-0919","ANU PRESS","RG MENZIES LIBRARY, BLDG 2, AUSTRALIAN NATL UNIV, ACTON, Australia, ACT, 2601","English","Environmental Studies, Geography & Development"
"HUMAN FACTORS","0018-7208","1547-8181","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Psychology"
"HUMAN FACTORS AND ERGONOMICS IN MANUFACTURING & SERVICE INDUSTRIES","1090-8471","1520-6564","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Psychology"
"HUMAN MOVEMENT SCIENCE","0167-9457","1872-7646","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Psychology"
"HUMAN NATURE-AN INTERDISCIPLINARY BIOSOCIAL PERSPECTIVE","1045-6767","1936-4776","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Sociology & Social Sciences"
"HUMAN ORGANIZATION","0018-7259","1938-3525","SOC APPLIED ANTHROPOLOGY","3000 UNITED FOUNDERS BLVD, STE 148, OKLAHOMA CITY, USA, OK, 73112","English","Sociology & Social Sciences"
"HUMAN PERFORMANCE","0895-9285","1532-7043","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Psychology"
"HUMAN RELATIONS","0018-7267","1741-282X","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","Management"
"HUMAN RESOURCE DEVELOPMENT QUARTERLY","1044-8004","1532-1096","WILEY PERIODICALS, INC","ONE MONTGOMERY ST, SUITE 1200, SAN FRANCISCO, USA, CA, 94104","English","Management"
"HUMAN RESOURCE DEVELOPMENT REVIEW","1534-4843","1552-6712","SAGE PUBLICATIONS INC","2455 TELLER RD, THOUSAND OAKS, USA, CA, 91320","English","Management"
"HUMAN RESOURCE MANAGEMENT","0090-4848","1099-050X","WILEY PERIODICALS, INC","ONE MONTGOMERY ST, SUITE 1200, SAN FRANCISCO, USA, CA, 94104","English","Management"
"HUMAN RESOURCE MANAGEMENT JOURNAL","0954-5395","1748-8583","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Management"
"HUMAN RESOURCE MANAGEMENT REVIEW","1053-4822","1873-7889","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Management"
"HUMAN RESOURCES FOR HEALTH","1478-4491","1478-4491","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Public Health & Health Care Science"
"HUMAN RIGHTS LAW REVIEW","1461-7781","1744-1021","OXFORD UNIV PRESS","GREAT CLARENDON ST, OXFORD, ENGLAND, OX2 6DP","English","Law"
"HUMAN RIGHTS QUARTERLY","0275-0392","1085-794X","JOHNS HOPKINS UNIV PRESS","JOURNALS PUBLISHING DIVISION, 2715 NORTH CHARLES ST, BALTIMORE, USA, MD, 21218-4363","English","Political Science & Public Administration"
"HUMAN SERVICE ORGANIZATIONS MANAGEMENT LEADERSHIP & GOVERNANCE","2330-3131","2330-314X","ROUTLEDGE JOURNALS, TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, ENGLAND, OXON, OX14 4RN","English","Social Work & Social Policy"
"HUMAN STUDIES","0163-8548","1572-851X","SPRINGER","VAN GODEWIJCKSTRAAT 30, DORDRECHT, NETHERLANDS, 3311 GZ","English","Sociology & Social Sciences"
"HUMOR-INTERNATIONAL JOURNAL OF HUMOR RESEARCH","0933-1719","1613-3722","DE GRUYTER MOUTON","GENTHINER STRASSE 13, BERLIN, GERMANY, 10785","English","Psychology"
"HYPATIA-A JOURNAL OF FEMINIST PHILOSOPHY","0887-5367","1527-2001","CAMBRIDGE UNIV PRESS","32 AVENUE OF THE AMERICAS, NEW YORK, USA, NY, 10013-2473","English","Sociology & Social Sciences"
"ICON-INTERNATIONAL JOURNAL OF CONSTITUTIONAL LAW","1474-2640","1474-2659","OXFORD UNIV PRESS","GREAT CLARENDON ST, OXFORD, ENGLAND, OX2 6DP","English","Law"
