"Journal title","ISSN","eISSN","Publisher name","Publisher address","Languages","Web of Science Categories"
"BOLETIN DEL KILLI CLUB ARGENTINO","","","BOLETIN DEL KILLI CLUB ARGENTINO","C/O ROBERTO PETRACINI, PRESINDENTE FISHCHETTI 3973 SANTOS LUGARES, BUENOS AIRES, ARGENTINA, 00000","","Zoology"
"BOLETIN DEL MUSEO DE ENTOMOLOGIA DE LA UNIVERSIDAD DEL VALLE","0121-733X","","UNIV VALLE, FAC HUMANIDADES","APARTADO AEREO 25360, CALI, COLOMBIA, 00000","","Entomology"
"BOLETIN DEL MUSEO ENTOMOLOGICO FRANCISCO LUIS GALLEGO","1657-2998","","MUSEO ENTOMOLOGICO FRANCISCO LUIS GALLEGO-MEFLG","UNIV NACIONAL COLOMBIA, CALLE 59A NO 63-20, MEDELLIN, COLOMBIA, 00000","","Entomology"
"BOLETIN DEL MUSEO NACIONAL DE HISTORIA NATURAL DEL PARAGUAY","1680-4031","2310-4236","MUSEO HISTORIA NATURAL PARAGUAY","SUCURSAL 1, SAN LORENZO, PARAGUAY,","","Multidisciplinary Sciences"
"BOLETIN DE MALARIOLOGIA Y SALUD AMBIENTAL","1690-4648","","INST ALTOS ESTUDIOS, DR ARNOLDO GABOLDON","APARTADO POSTAL 2442, MARACAY, VENEZUELA, ZP 2101","Spanish","Infectious Diseases"
"BOLETIN GEOLOGICO Y MINERO","0366-0176","2253-6167","INST GEOLOGICA MINERO ESPANA","MUSEO GEOMINERO, RIOS ROSAS, NO 23, MADRID, SPAIN, 28003","","Geology"
"BOLETIN INSTITUTO GEOLOGICO MINERO Y METALURGICO SERIE D ESTUDIOS REGIONALES","1607-5617","","INST GEOLOGICO MINERO METALURGICO-INGEMMET","AV CANADA 1470, SAN BORJA, LIMA, PERU, 41","","Geology"
"BOLETIN SAO","0123-9082","","SOC ANTIOQUENA ORNITOLOGIA","APARTADO AEREO 60010, MEDELLIN, COLOMBIA, 00000","","Ornithology"
"BOLETIN SEDECK","1696-1897","","SOC ESPANOLA ESPELEOLOGIA CIENCIAS KARST-SEDECK","FUNDACION GOMEZ PARDO, ALENZA 1, MADRID, SPAIN, 28003","","Geosciences, Multidisciplinary"
"BOLLETI DE LA SOCIETAT D HISTORIA NATURAL DE LES BALEARS","0212-260X","","SOC HISTORIA NATURAL BALEARS","ESTUDI GENERAL LUL-LIA, SANT ROC, 4, PALMA DE MALLORCA, SPAIN, MALLORCA, 7001","","Multidisciplinary Sciences"
"BOLLETTINO DELLA SOCIETA ENTOMOLOGICA ITALIANA","0373-3491","2281-9282","SOC ENTOMOLOGICA ITALIANA","MUSEO CIVICO DI STORIA NATURALE, VIA BRIGATA LIGURIA 9, GENOA, ITALY, 00000","","Entomology"
"BOLLETTINO DELLA SOCIETA PALEONTOLOGICA ITALIANA","0375-7633","","SOC PALEONTOLOGICA ITALIANA","C/O E. SERPAGLI, EDITOR, IST DI PALEONTOLOGIA VIA UNIV 4, MODENA, ITALY, 00000","Multi-Language","Paleontology"
"BOLLETTINO DELLA SOCIETA TICINESE DI SCIENZE NATURALI","0379-1254","","SOC TICINESE SCIENZE NATURALI","C/O MUSEO CANTONALE DI STORIA NATURALE, VIALE CARLO CATTENEO 4, LUGANO, SWITZERLAND, CH-6900","","Multidisciplinary Sciences"
"BOLLETTINO DELL ASSOCIAZIONE ROMANA DI ENTOMOLOGIA","0004-6000","","ASSOC ROMANA ENTOMOLOGIA","C/O MUSEO CIVICO DI ZOOLOGIA, VIA ULISSE ALDROVANDI, 18, ROME, ITALY, 00000","","Entomology"
"BOLLETTINO DEL MUSEO CIVICO DI STORIA NATURALE DI VERONA BOTANICA ZOOLOGICA","1590-8399","","MUSEO CIVICO STORIA NATURALE VERONA","LUNGADIGE PORTA VITTORIA, 9, VERONA, ITALY, 00000","","Zoology"
"BOLLETTINO DEL MUSEO CIVICO DI STORIA NATURALE DI VERONA GEOLOGIA PALEONTOLOGIA PREISTORIA","1590-8402","","MUSEO CIVICO STORIA NATURALE VERONA","LUNGADIGE PORTA VITTORIA, 9, VERONA, ITALY, 00000","","Paleontology | Geology"
"BOLLETTINO DEL MUSEO DI STORIA NATURALE DI VENEZIA","2039-4160","2532-6902","MUSEO STORIA NATURALE VENEZIA","SANTA CROCE 1730, VENICE, ITALY, 30135","","Ecology"
"BOLLETTINO DEL SERVIZIO GEOLOGICO D ITALIA","0366-2241","","SERVIZIO GEOLOGICO ITALIA","VIA CURTATONE, 3, ROMA, ITALY, 185","","Geology"
"BOLLETTINO MALACOLOGICO","0394-7149","","SOC ITALIANA MALACOLOGIA","C/O ACQUARIO CIVICO, VIALE GADIO 2, MILAN, ITALY, 00000","","Zoology"
"BOMBUS","0724-4223","","VEREIN NATURWISSENSCHAFTLICHE HEIMATFORSCHUNG","ZOOLOGISCHE INSTITUT UND MUSEUM, UNIV HAMBURG, MARTIN-LUTHER-KING-PLATZ 3, HAMBURG, GERMANY, 20146","","Entomology"
"BONN ZOOLOGICAL BULLETIN","2190-7307","2190-7307","ZOOLOGISCHES FORSCHUNGSINSTITUT & MUSEUM ALEXANDER KOENIG","ADENAUERALLEE 160, BONN, GERMANY, 00000","English","Zoology"
"BONN ZOOLOGICAL BULLETIN SUPPLEMENTUM","0302-671X","","ZOOLOGISCHES FORSCHUNGSINSTITUT & MUSEUM ALEXANDER KOENIG","ADENAUERALLEE 160, BONN, GERMANY, 00000","","Zoology"
"BOREAL ENVIRONMENT RESEARCH","1239-6095","1797-2469","FINNISH ENVIRONMENT INST","P O BOX 140, HELSINKI, FINLAND, FIN-00251","English","Environmental Sciences"
"BOREAS","0300-9483","1502-3885","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Geosciences, Multidisciplinary | Geography, Physical"
"BORNEO RESEARCH BULLETIN","0006-7806","2162-8432","BORNEO RESEARCH COUNCIL","P. O. BOX A, PHILLIPS, USA, ME, 4966","","Biology | Anthropology"
"BOSQUE","0717-9200","0717-9200","UNIV AUSTRAL CHILE, FAC CIENCIAS FORESTALES","CASILLA 567, VALDIVIA, CHILE, 00000","Spanish","Ecology"
"BOTANICAL JOURNAL OF THE LINNEAN SOCIETY","0024-4074","1095-8339","OXFORD UNIV PRESS","GREAT CLARENDON ST, OXFORD, ENGLAND, OX2 6DP","English","Plant Sciences"
"BOTANICA MARINA","0006-8055","1437-4323","WALTER DE GRUYTER GMBH","GENTHINER STRASSE 13, BERLIN, GERMANY, D-10785","English","Plant Sciences | Marine & Freshwater Biology"
"BOTANICHESKII ZHURNAL","0006-8136","","SANKT-PETERBURGSKAYA IZDATEL SKAYA FIRMA RAN","MENDELEEVSKAYA LINIYA, 1, ST. PETERSBURG, RUSSIA, 00000","","Plant Sciences"
"BOTANY","1916-2790","1916-2804","CANADIAN SCIENCE PUBLISHING","65 AURIGA DR, SUITE 203, OTTAWA, CANADA, ON, K2E 7W6","English","Plant Sciences"
"B O U CHECK-LIST","0962-0877","","BRITISH ORNITHOLOGISTS UNION","C/O NATURAL HISTORY MUSEUM, AKEMAN ST., TRING, ENGLAND, HERTS, HP23 6","","Ornithology"
"BOURGOGNE-FRANCHE-COMTE NATURE","2648-692X","2648-692X","ASSOC BOURGOGNE-FRANCHE-COMTE NATURE","PARC NATUREL REGIONAL DU MORVAN-BFC NATURE MAISON DU PARC, SAINT-BRISSON, France,  , 58230","","Biology"
"BRACHYTRON","1386-3460","","NEDERLANDSE VERENIGING VOOR LIBELLENSTUDIE","MUDDEGOORN 78, ASSEN, NETHERLANDS, 9403 NK","","Entomology"
"BRAIN BEHAVIOR AND EVOLUTION","0006-8977","1421-9743","KARGER","ALLSCHWILERSTRASSE 10, BASEL, SWITZERLAND, CH-4009","English","Neurosciences | Behavioral Sciences | Zoology"
"BRAIN RESEARCH BULLETIN","0361-9230","1873-2747","PERGAMON-ELSEVIER SCIENCE LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OX5 1GB","English","Neurosciences"
"BRAIN STRUCTURE & FUNCTION","1863-2653","1863-2661","SPRINGER HEIDELBERG","TIERGARTENSTRASSE 17, HEIDELBERG, GERMANY, D-69121","English","Neurosciences"
"BRANTA-THE TRANSACTIONS OF THE AZOV-BLACK SEA ORNITHOLOGICAL STATION","1994-1722","1994-1722","AZOV-BLACK SEA ORNITHOLOGICAL STATION","UL LENINA 20,  MELITOPOL, Ukraine, 72312","","Ornithology"
"BRAUERIA","1026-3632","","DR HANS MALICKY","SONNENGASSE 13, LUNZ AM SEE, AUSTRIA, A-3293","","Entomology"
"BRAUNSCHWEIGER NATURKUNDLICHE SCHRIFTEN","0174-3384","","STAATLICHES NATURHISTORISCHES MUSEUM","POCKELSSTRASSE 10, BRUNSWICK, GERMANY,","","Plant Sciences | Zoology"
"BRAZILIAN ARCHIVES OF BIOLOGY AND TECHNOLOGY","1516-8913","1678-4324","INST TECNOLOGIA PARANA","RUA PROF ALGACYR MUNHOZ MADER 3775-CIC, CURITIBA-PARANA, BRAZIL, 81350-010","English","Biology"
"BRAZILIAN JOURNAL OF AQUATIC SCIENCE AND TECHNOLOGY","1808-7035","1983-9057","UNIV DO VALE DO ITAJAI-UNIVALI","BRAZILIAN SOC ECOTOXICOLOGY, C/O DR CHARRID RESGALLA, ITAJAI, BRAZIL, 00000","","Oceanography"
"BRAZILIAN JOURNAL OF BIOLOGY","1519-6984","1678-4375","INT INST ECOLOGY","RUA BENTO CARLOS, 750 - CENTRO, SAO CARLOS, BRAZIL, SP, 00000","English","Biology"
"BRAZILIAN JOURNAL OF BOTANY","0100-8404","1806-9959","SOC BOTANICA SAO PAULO","CAIXA POSTAL 57088, SAO PAULO, BRAZIL, SP, 00000","English","Plant Sciences"
"BRAZILIAN JOURNAL OF GEOLOGY","2317-4889","2317-4692","SOC BRASILEIRA GEOLOGIA","CAIXA POSTAL 11348, SAO PAULO, BRAZIL, SP, 05422-970","English, French, Portuguese, Spanish","Geosciences, Multidisciplinary"
"BRAZILIAN JOURNAL OF MEDICAL AND BIOLOGICAL RESEARCH","0100-879X","1414-431X","ASSOC BRAS DIVULG CIENTIFICA","FACULDADE MEDICINA, CASA 10, 14049 RIBEIRAO PRETO, RIBEIRAO PRETO, BRAZIL, SP, 14049","English","Medicine, Research & Experimental | Biology"
"BRAZILIAN JOURNAL OF MICROBIOLOGY","1517-8382","1678-4405","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Microbiology"
"BRAZILIAN JOURNAL OF VETERINARY PATHOLOGY","1983-0246","","BRAZILIAN ASSOC VETERINARY PATHOLOGY","CAIXA POSTAL 576, BOTUCATU SP, BRAZIL, 18 618-000","","Veterinary Sciences"
"BRAZILIAN JOURNAL OF VETERINARY RESEARCH AND ANIMAL SCIENCE","1413-9596","1678-4456","UNIV SAO PAULO","RUA DO LAGO 562, SAO PAULO, BRAZIL, 05508-080","English, Portuguese","Veterinary Sciences"
"BRECONSHIRE BIRDS","0962-0516","","BRECKNOCK WILDLIFE TRUST","CYFFYLOG, 2 ABERYSCIR RD, CRADOC, BRECON, ENGLAND, LD3 9PB","","Ornithology"
"BRENESIA","0304-3711","","MUSEO NACIONAL COSTA RICA, DEPT HISTORIA NATURAL","APARTADO 749-1000, SAN JOSE, COSTA RICA, 1000","","Multidisciplinary Sciences"
"BREVIORA","0006-9698","1938-2979","HARVARD UNIV, MUSEUM COMPARATIVE ZOOLOGY","HARVARD UNIV, MUSEUM COMPARATIVE ZOOLOGY, CAMBRIDGE, USA, MA, 02138","","Zoology"
"BRISTOL ORNITHOLOGY","0950-2750","","BRITISH ORNITHOLOGISTS CLUB","HAMMERKOP, FROGMILL, MAIDENHEAD, ENGLAND, BERKS, SL6 5NL, 00000","","Ornithology"
"BRITISH ARACHNOLOGICAL SOCIETY-THE NEWSLETTER","0959-2261","","BRITISH ARACHNOLOGICAL SOC","C/O MR. P. SMITHERS, SALES MGR, 147 MOLESWORTH RD, STOKE, PLYMOUTH, ENGLAND, PL3 4AJ","","Entomology"
"BRITISH BIRDS","0007-0335","0007-0335","BRITISH BIRDS LTD","4 HARLEQUIN GARDENS ST LEN SEA, EAST SUSSEX, ENGLAND, TN37 7PF","","Ornithology"
"BRITISH COLUMBIA BIRDS","1183-3521","","BRITISH COLUMBIA FIELD ORNITHOLOGISTS","PO BOX 8059, VICTORIA, CANADA, BC, V8W 3R7","","Ornithology"
"BRITISH JOURNAL FOR THE HISTORY OF SCIENCE","0007-0874","1474-001X","CAMBRIDGE UNIV PRESS","32 AVENUE OF THE AMERICAS, NEW YORK, USA, NY, 10013-2473","English","History & Philosophy Of Science"
"BRITISH JOURNAL OF ENTOMOLOGY AND NATURAL HISTORY","0952-7583","","BRITISH ENTOMOLOGICAL NATURAL HISTORY SOC","C/O R. D. HAWKINS, SECRETARY, 30D MEADOWCROFT CLOSE, HORLEY, ENGLAND, SURREY, RH6 9EL","","Entomology"
"BRITISH ORNITHOLOGISTS CLUB OCCASIONAL PUBLICATIONS","1363-2965","","BRITISH ORNITHOLOGISTS CLUB","HAMMERKOP, FROGMILL, MAIDENHEAD, ENGLAND, BERKS, SL6 5NL, 00000","","Ornithology"
"BRITISH WILDLIFE","0958-0956","","BRITISH WILDLIFE PUBLISHING","SUBSCRIPTIONS DEPT, LOWER BARN, ROOKS FARM,, HOOK, ENGLAND, HANTS, RG27 9BG","","Zoology"
"BROMATOLOGIA I CHEMIA TOKSYKOLOGICZNA","0365-9445","","POLSKIE TOWARZYSTWO FARMACEUTYCZNE","DLUGA 16, WARSAW, POLAND, 00-238","","Toxicology"
"BSGF-EARTH SCIENCES BULLETIN","0037-9409","1777-5817","EDP SCIENCES S A","17, AVE DU HOGGAR, PA COURTABOEUF, BP 112, LES ULIS CEDEX A, FRANCE, F-91944","English, French","Geosciences, Multidisciplinary"
"BSHS MONOGRAPHS","0963-0902","","BRITISH SOC HISTORY SCIENCE","31 HIGH STREET, FARINGDON, ENGLAND, OXON, SN7 8LH","","Multidisciplinary Sciences"
"BSSW REPORT","0936-0336","","VDA ARBEITSKREIS BARBEN-SALMLER-SCHMERLEN-WELSE","C/O HANS-JURGEN GUNTHER, ROTHENBURGSTRASSE 4, BERLIN, GERMANY, D-12163","","Zoology"
"BSSW SPEZIAL","","","VDA ARBEITSKREIS BARBEN-SALMLER-SCHMERLEN-WELSE","C/O HANS-JURGEN GUNTHER, ROTHENBURGSTRASSE 4, BERLIN, GERMANY, D-12163","","Zoology"
"BTO RESEARCH REPORT","0963-0910","","BRITISH TRUST ORNITHOLOGY","NUNNERY, NUNNERY PLACE, THETFORD NORFOLK, ENGLAND, IP24 2PU","","Zoology"
"BUGS R ALL","2230-7052","","ZOO OUTREACH ORGANISATION","96, KUMUDHAM NAGAR, VILANKURICHI RD, COIMBATORE, INDIA, TAMIL NADU, 641 035","","Entomology"
"BULETINUL ACADEMIEI DE STIINTE A MOLDOVEI STIINTELE VIETII","","","ACADEMIA STIINTE MOLDOVEI","SECT STIINTE BIOL, CHIM ECOL, STR ACADEMIEI 1, ETAJ 3, BIROU, MOLDOVA, CHISINAU, MD-2028","","Biology"
"BULGARIAN ANTARCTIC RESEARCH LIFE SCIENCES","","","PENSOFT PUBLISHERS","12 PROF GEORGI ZLATARSKI ST, SOFIA, BULGARIA, 1700","","Geosciences, Multidisciplinary"
"BULGARIAN JOURNAL OF VETERINARY MEDICINE","1311-1477","1313-3543","TRAKIA UNIV","STUDENTS CAMPUS, STARA ZAGORA, BULGARIA, 6000","English","Veterinary Sciences"
"BULLETIN ALABAMA MUSEUM OF NATURAL HISTORY","0196-1039","","ALABAMA MUS NAT HIST","P. O. BOX 870340, TUSCALOOSA, USA, AL, 35487-0340","","Multidisciplinary Sciences"
"BULLETIN D ARTHROPODA","1777-6198","","ASSOC FOYER CULT SARREGUEMINES","C/O EMMANUEL DELFOSSE, 40BIS RUE SAINT ELOI, NOYON, FRANCE, 60400","","Entomology"
"BULLETIN DE LA MURITHIENNE","0374-6402","","SOC VALAISANNE SCIENCE NATURELLES","CASE POSTALE 2251, SION, SWITZERLAND, CH-1950","","Geography, Physical | Geology"
"BULLETIN DE LA SOCIETE DE PATHOLOGIE EXOTIQUE","0037-9085","1961-9049","SPRINGER FRANCE","22 RUE DE PALESTRO, PARIS, FRANCE, 75002","","Infectious Diseases"
"BULLETIN DE LA SOCIETE DES NATURALISTES LUXEMBOURGEOIS","0304-9620","","SOC NATURALISTES LUXEMBOURGEOIS A S B L","BOITE POSTALE 327, LUXEMBOURG, LUXEMBOURG, 00000","","Geosciences, Multidisciplinary"
"BULLETIN DE LA SOCIETE DES SCIENCES HISTORIQUES ET NATURELLES DE LA CORSE","1154-7472","","SOC SCIENCES HISTORIQUES NATURELLES CORSE","B P 232, BASTIA, FRANCE, CORSICA, 20294","","Multidisciplinary Sciences"
"BULLETIN DE LA SOCIETE D ETUDE DES SCIENCES NATURELLES DE NIMES ET DU GARD","0755-1924","","SOC ETUDE SCIENCES NATURELLES NIMES GARD","MUSEUM D HISTOIRE NATURELLE DE NIMES, 13 BIS, BD AMIRAL-COURBET, NIMES, FRANCE, F-30033","","Plant Sciences"
"BULLETIN DE LA SOCIETE D ETUDES SCIENTIFIQUES DE L ANJOU NOUVELLE SERIE","0153-9361","","SOC ETUDES SCIENTIFIQUES ANJOU","ARBORETUM DE LA MAULEVRIE, 9, RUE DU CHATEAU D'ORGEMONT, ANGERS, FRANCE, F-49000","","Plant Sciences"
"BULLETIN DE LA SOCIETE D HISTOIRE NATURELLE DES ARDENNES","0373-8442","","SOC HISTOIRE NATURELLE ARDENNES","2, RUE DU MUSEE, CHARLEVILLE-MEZIERES, FRANCE, ARDENNES, F-08000","","Biology"
"BULLETIN DE LA SOCIETE D HISTOIRE NATURELLE DE TOULOUSE","0758-4113","","UNIV PAUL SABATIER TOULOUSE","C/O M CUGNY, SECRETAIRE GENERAL, LABORATOIRE BIOLOGIE QUANTITATIVE, BT IV R 3, 118 RTE DE NARB, TOULOUSE, FRANCE, 00000","","Biology | Geosciences, Multidisciplinary"
"BULLETIN DE LA SOCIETE D HISTOIRE NATURELLE DU PAYS DE MONTBELIARD","0755-2491","","SOC HISTOIRE NATURELLE PAYS MONTBELIARD","MUSEE DE CHATEAU DES DUCS DE WURTEMBERG, MONTBELIARD, FRANCE, 25200","","Plant Sciences"
"BULLETIN DE LA SOCIETE D HISTOIRE NATURELLE ET D ETHNOGRAPHIE DE COLMAR","1637-6811","","SOC HISTOIRE NATURELLE COLMAR","MUSEUM D HISTOIRE NATURELLE, 11, RUE TURENNE, COLMAR, FRANCE, F-68000","","Biology"
"BULLETIN DE LA SOCIETE ENTOMOLOGIQUE DE FRANCE","0037-928X","2540-2641","SOC ENTOMOLOGIQUE FRANCE","45 RUE BUFFON, PARIS, FRANCE, 75005","","Entomology"
"BULLETIN DE LA SOCIETE ENTOMOLOGIQUE DU NORD DE LA FRANCE","0395-7306","","SOC ENTOMOLOGIQUE NORD FRANCE","201, RUE DE LA LIBERTE, VILLENEUVE D'ASCQ, FRANCE, F-59650","","Entomology"
"BULLETIN DE LA SOCIETE FRIBOURGEOISE DES SCIENCES NATURELLES","0366-3256","","SOC FRIBOURGEOISE SCIENCES NATURELLES","EDITIONS UNIVERSITAIRES FRIBOURG SUISSE, PEROLLES 42, FRIBOURG, SWITZERLAND, CH-1700","","Multidisciplinary Sciences"
"BULLETIN DE LA SOCIETE GEOLOGIQUE DE NORMANDIE ET DES AMIS DU MUSEUM DU HAVRE","1768-3572","","SOC GEOLOGIQUE NORMANDIE AMIS MUSEUM HAVRE","PLACE DU VIEUX-MARCHE, LE HAVRE, FRANCE, F-76600","","Geology"
"BULLETIN DE LA SOCIETE HERPETOLOGIQUE DE FRANCE","0754-9962","1297-7659","SOC HERPETOLOGIQUE FRANCE, UNIV PARIS VII","LABORATOIRE D ANATOMIE COMPAREE, 2, PLACE JUSSIEU, PARIS, FRANCE, 00000","","Zoology"
"BULLETIN DE LA SOCIETE LINNEENNE DE BORDEAUX","0750-6848","","SOC LINNEENNE BORDEAUX","1, PLACE BARDINEAU, BORDEAUX, FRANCE, 00000","","Zoology | Geology"
"BULLETIN DE LA SOCIETE LINNEENNE DE LYON","2554-5280","","SOC LINNEENNE LYON","33, RUE BOSSUET, LYON, FRANCE, 00000","French","Biology"
"BULLETIN DE LA SOCIETE LINNEENNE DE PROVENCE","0373-0875","","SOC LINNEENNE PROVENCE","LYCEE VICTOR HUGO, 3, BOULEVARD DESPLACES, MARSEILLE, FRANCE, 00000","","Plant Sciences | Geology"
"BULLETIN DE LA SOCIETE NEUCHATELOISE DES SCIENCES NATURELLES","0366-3469","","SOC NEUCHATELOISE SCIENCES NATURELLES","BIBLIOTHEQUE PUBLIQUE ET UNIVERSITAIRE DE LA VILLE, NEUCHATEL, SWITZERLAND, 00000","","Biology"
"BULLETIN DE LA SOCIETE ROYALE BELGE D ENTOMOLOGIE","1374-8297","","SOC ROYALE BELGE ENTOMOLOGIE","RUE VAUTIER 29, BRUSSELS, BELGIUM, 00000","","Entomology"
"BULLETIN DE LA SOCIETE ROYALE DES SCIENCES DE LIEGE","0037-9565","1783-5720","SOC ROYALE SCIENCES LIEGE","INST MATH, UNIV LIEGE, GRANDE TRAVERSE 12, CAMPUS DU SART TILMAN B 37, LIEGE, BELGIUM, B-4000","","Multidisciplinary Sciences"
"BULLETIN DE LA SOCIETE VAUDOISE DES SCIENCES NATURELLES","0037-9603","","SOC VAUDOISE SCIENCES NATURELLES","PALAIS DE RUMINE, LAUSANNE, SWITZERLAND, 00000","","Multidisciplinary Sciences"
"BULLETIN DE LA SOCIETE ZOOLOGIQUE DE FRANCE","0037-962X","","SOC ZOOLOGIQUE FRANCE","INST OCEANOGRAPHIQUE 195 RUE SAINT-JACQUES, PARIS, FRANCE, 75005","","Zoology"
"BULLETIN DE L ASSOCIATION DES NATURALISTES DE LA VALLEE DU LOING ET DU MASSIF DE FONTAINEBLEAU","0296-3086","","ASSOC NATURAL VALLE LOING MASSIF FONTAINEBLEAU","LABORATOIRE DE BIOLOGIE VEGETALE, ROUTE DE LA TOUR DENECOURT, FONTAINEBLEAU, FRANCE, F-77300","","Plant Sciences"
"BULLETIN DE L INSTITUT SCIENTIFIQUE SECTION SCIENCES DE LA TERRE-RABAT","1114-6834","2458-7184","INST SCIENTIFIQUE","UNIV MOHAMMED V, CHARIA IBN BATOTA, BOITE POSTALE 703, RABAT-AGDAL, MOROCCO, 10106","English, French","Geology"
"BULLETIN DE L INSTITUT SCIENTIFIQUE SECTION SCIENCES DE LA VIE-RABAT","1114-8500","2458-7176","INST SCIENTIFIQUE","UNIV MOHAMMED V, CHARIA IBN BATOTA, BOITE POSTALE 703, RABAT-AGDAL, MOROCCO, 10106","English, French","Biology"
"BULLETIN D INFORMATION DES GEOLOGUES DU BASSIN DE PARIS","0374-1346","","ASSOC GEOL BASSIN PARIS","TOURS 14/15, 4 PLACE JUSSIEU, PARIS, FRANCE, F-75252","","Geology"
"BULLETIN DU CENTRE INTERNATIONAL DE MYRIAPODOLOGIE","1161-2398","","MUSEUM NATL HISTOIRE NATURELLE","SERVICE PUBLICATIONS SCIENTIFIQUES, 57 RUE CUVIER, PARIS, FRANCE, 75005","","Biology"
"BULLETIN DU MUSEE D ANTHROPOLOGIE PREHISTORIQUE DE MONACO","0544-7631","","MUSEE ANTHROPOLOGIE PREHISTORIQUE","C/O SUZANNE SIMONE, CONSERVATEUR, 56 BIS, BOULEVARD DU JARDIN EXOTIQUE, MONACO, MONACO, 98000","","Anthropology"
"BULLETIN INDIAN GEOLOGISTS ASSOCIATION","0379-5098","","INDIAN GEOLOGISTS ASSOC, DEPT GEOLOGY","C/O DR. NAVAL KISHORE, TREASURER, PANJAB UNIV, CHANDIGARH, INDIA, 160014","","Geology"
"BULLETIN NEW JERSEY ACADEMY OF SCIENCE","0028-5455","","NEW JERSEY ACAD SCIENCE","RUTGERS UNIV, BECK HALL, RM 215, 99 AVENUE E, PISCATAWAY, USA, NJ, 08854-8040","","Multidisciplinary Sciences"
"BULLETIN OEPP-EPPO BULLETIN","0250-8052","1365-2338","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","","Plant Sciences | Agronomy"
"BULLETIN OF AMERICAN ODONATOLOGY","1061-3781","","DRAGONFLY SOC AMER","C/O JOHN ABBOTT, UNIV TEXAS, SECT INTEGRATIVE BIOL, C0930, AUSTIN, USA, TX, 78712","","Entomology"
"BULLETIN OF BOTANICAL RESEARCH","1673-5102","","NORTHEAST FORESTRY UNIV","NO 26 HEXING RD, XIANGFANG DISTRICT, HARBIN, PEOPLES R CHINA, 150040","","Plant Sciences"
"BULLETIN OF CARNEGIE MUSEUM OF NATURAL HISTORY","0145-9058","2162-4143","CARNEGIE MUSEUM NATURAL HISTORY","4400 FORBES AVE, PITTSBURGH, USA, PA, 15213","","Paleontology | Anthropology"
"BULLETIN OF ENTOMOLOGICAL RESEARCH","0007-4853","1475-2670","CAMBRIDGE UNIV PRESS","EDINBURGH BLDG, SHAFTESBURY RD, CAMBRIDGE, ENGLAND, CB2 8RU","English","Entomology"
"BULLETIN OF ENVIRONMENTAL AND LIFE SCIENCES","2612-2960","2612-2960","UNIV STUDI GENOVA","C/O DPT STUDIO DEL TERRITORIO E DELLE SUE RISORSE (DIP TE RIS, CORSO EUROPA 26, GENOVA, ITALY, I-16132","","Biology"
"BULLETIN OF ENVIRONMENTAL CONTAMINATION AND TOXICOLOGY","0007-4861","1432-0800","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Toxicology | Environmental Sciences"
"BULLETIN OF ENVIRONMENT PHARMACOLOGY AND LIFE SCIENCES","2277-1808","","ACAD ENVIRONMENT & LIFE SCIENCES","C/O DR MANISH KUMAR 27, B N PURAM, NEAR BANSHI VIHAR COLONY, PASCHIM PURI RD, SIKANDRA-BODLA, UTTAR, INDIA, AGRA, 282007","","Pharmacology & Pharmacy"
"BULLETIN OF FISH BIOLOGY","1867-5417","","VERLAG NATUR & WISSENSCHAFT","BEREICH VERSANDBUCHHANDLUNG, HARRO HIERONIMUS & DR JURGEN SCHMIDT, DOMPFAFFWEG 53, SOLINGEN, GERMANY, 42659","","Zoology"
"BULLETIN OF FISHERIES SCIENCES HOKKAIDO UNIVERSITY","1346-1842","","HOKKAIDO UNIV, GRADUATE SCH FISHERIES SCIENCES","3-1-1, MINATO-CHO, HAKODATE, JAPAN, 00000","","Fisheries"
"BULLETIN OF GEOSCIENCES","1214-1119","1802-8225","CZECH GEOLOGICAL SURVEY","KLAROV 131/3, PRAGUE, CZECH REPUBLIC, 118 21","English","Paleontology | Geosciences, Multidisciplinary"
"BULLETIN OF GUNMA MUSEUM OF NATURAL HISTORY","1342-4092","","GUNMA MUSEUM NATURAL HISTORY","1674-1 KAMIKUROIWA, TOMIOKA, JAPAN, GUNMA, 370-2345","","Multidisciplinary Sciences"
"BULLETIN OF IBARAKI NATURE MUSEUM","1343-8921","","IBARAKI NATURE MUSEUM","700 OSAKI, IWAI, JAPAN, IBARAKI, 306-0622","","Environmental Sciences"
"BULLETIN OF INSECTOLOGY","1721-8861","2283-0332","ALMA MATER STUDIORUM, UNIV BOLOGNA","DEPT AGROENVIRONMENTAL SCIENCES & TECHNOLOGY, VIALE G FANIN, 42, BOLOGNA, ITALY, 40127","English","Entomology"
"BULLETIN OF INSTITUTE OF OCEANIC RESEARCH AND DEVELOPMENT TOKAI UNIVERSITY","0289-680X","2189-0617","TOKAI UNIV, SCH MARINE SCIENCE & TECHNOLOGY","3-20-1 ORIDO, SHIMIZU, SHIZUOKA, JAPAN, 00000","","Oceanography"
