"Journal title","ISSN","eISSN","Publisher name","Publisher address","Languages","Web of Science Categories"
"GEOCHEMICAL JOURNAL","0016-7002","1880-5973","GEOCHEMICAL SOC JAPAN","358-5 YAMABUKI-CHO, SHINJUKU-KU, TOKYO, JAPAN, 162-0801","English","Earth Sciences"
"GEOCHEMICAL PERSPECTIVES","2223-7755","2224-2759","EUROPEAN ASSOC GEOCHEMISTRY","IPGP-GOPEL-BUREAU 566, 1 RUE JUSSIEU, PARIS CEDEX 05, FRANCE, 75238","English","Earth Sciences"
"GEOCHEMICAL PERSPECTIVES LETTERS","2410-339X","2410-3403","EUROPEAN ASSOC GEOCHEMISTRY","IPGP-GOPEL-BUREAU 566, 1 RUE JUSSIEU, PARIS CEDEX 05, FRANCE, 75238","English","Earth Sciences"
"GEOCHEMICAL TRANSACTIONS","1467-4866","1467-4866","BMC","CAMPUS, 4 CRINAN ST, LONDON, ENGLAND, N1 9XW","English","Earth Sciences"
"GEOCHEMISTRY","0009-2819","1611-5864","ELSEVIER GMBH","HACKERBRUCKE 6, MUNICH, GERMANY, 80335","English","Earth Sciences"
"GEOCHEMISTRY-EXPLORATION ENVIRONMENT ANALYSIS","1467-7873","2041-4943","GEOLOGICAL SOC PUBL HOUSE","UNIT 7, BRASSMILL ENTERPRISE CENTRE, BRASSMILL LANE, BATH, ENGLAND, AVON, BA1 3JN","English","Earth Sciences"
"GEOCHEMISTRY GEOPHYSICS GEOSYSTEMS","1525-2027","1525-2027","AMER GEOPHYSICAL UNION","2000 FLORIDA AVE NW, WASHINGTON, USA, DC, 20009","English","Earth Sciences"
"GEOCHEMISTRY INTERNATIONAL","0016-7029","1556-1968","MAIK NAUKA/INTERPERIODICA/SPRINGER","233 SPRING ST, NEW YORK, USA, NY, 10013-1578","English","Earth Sciences"
"GEOCHIMICA ET COSMOCHIMICA ACTA","0016-7037","1872-9533","PERGAMON-ELSEVIER SCIENCE LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OX5 1GB","Multi-Language","Earth Sciences"
"GEOCHRONOMETRIA","1897-1695","1897-1695","SCIENDO","BOGUMILA ZUGA 32A, WARSAW, Poland, MAZOVIA, 01-811","English","Earth Sciences"
"GEODINAMICA ACTA","0985-3111","1778-3593","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Earth Sciences"
"GEODIVERSITAS","1280-9659","1638-9395","MUSEUM NATL HISTOIRE NATURELLE","SERVICE PUBLICATIONS SCIENTIFIQUES, 57 RUE CUVIER, PARIS, FRANCE, 75005","French","Earth Sciences"
"GEOFIZIKA","0352-3659","1846-6346","UNIV ZAGREB , ANDRIJA MOHOROVICIC GEOPHYS INST","FAC SCIENCE, HORVATOVAC BB, ZAGREB, CROATIA, 10000","English","Earth Sciences"
"GEOFLUIDS","1468-8115","1468-8123","WILEY-HINDAWI","ADAM HOUSE, 3RD FL, 1 FITZROY SQ, LONDON, ENGLAND, WIT 5HE","English","Earth Sciences"
"GEOGRAFISKA ANNALER SERIES A-PHYSICAL GEOGRAPHY","0435-3676","1468-0459","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","Multi-Language","Earth Sciences"
"GEOHERITAGE","1867-2477","1867-2485","SPRINGER HEIDELBERG","TIERGARTENSTRASSE 17, HEIDELBERG, GERMANY, D-69121","English","Earth Sciences"
"GEOLOGICA ACTA","1695-6133","1696-5728","UNIV BARCELONA","INST CIENCIES TERRA JAUME ALMERA-CSIC, LLUIS SOLE I SABARIS S-N, BARCELONA, SPAIN, E-08028","English","Earth Sciences"
"GEOLOGICA CARPATHICA","1335-0552","1336-8052","SLOVAK ACAD SCIENCES GEOLOGICAL  INST","DUBRAVSKA CESTA 9, BRATISLAVA, SLOVAKIA, 840 05","English","Earth Sciences"
"GEOLOGICAL JOURNAL","0072-1050","1099-1034","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Earth Sciences"
"GEOLOGICAL MAGAZINE","0016-7568","1469-5081","CAMBRIDGE UNIV PRESS","32 AVENUE OF THE AMERICAS, NEW YORK, USA, NY, 10013-2473","English","Earth Sciences"
"GEOLOGICAL QUARTERLY","1641-7291","2082-5099","POLISH GEOLOGICAL INST","RAKOWIECKA 4, BLDG A, ROOM 434, WARSAW, POLAND, PL-00-975","English","Earth Sciences"
"GEOLOGICAL SOCIETY OF AMERICA BULLETIN","0016-7606","1943-2674","GEOLOGICAL SOC AMER, INC","PO BOX 9140, BOULDER, USA, CO, 80301-9140","English","Earth Sciences"
"GEOLOGY","0091-7613","1943-2682","GEOLOGICAL SOC AMER, INC","PO BOX 9140, BOULDER, USA, CO, 80301-9140","English","Earth Sciences"
"GEOLOGY OF ORE DEPOSITS","1075-7015","1555-6476","PLEIADES PUBLISHING INC","PLEIADES HOUSE, 7 W 54 ST, NEW YORK, United States,  NY, 10019","English","Earth Sciences"
"GEOMAGNETISM AND AERONOMY","0016-7932","1555-645X","MAIK NAUKA/INTERPERIODICA/SPRINGER","233 SPRING ST, NEW YORK, USA, NY, 10013-1578","English","Earth Sciences"
"GEO-MARINE LETTERS","0276-0460","1432-1157","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Earth Sciences"
"GEOMATICS NATURAL HAZARDS & RISK","1947-5705","1947-5713","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Earth Sciences"
"GEOMECHANICS FOR ENERGY AND THE ENVIRONMENT","2352-3808","2352-3808","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Earth Sciences"
"GEOMETRIC AND FUNCTIONAL ANALYSIS","1016-443X","1420-8970","SPRINGER BASEL AG","PICASSOPLATZ 4, BASEL, SWITZERLAND, 4052","English","Mathematics"
"GEOMETRY & TOPOLOGY","1465-3060","1364-0380","GEOMETRY & TOPOLOGY PUBLICATIONS","UNIV WARWICK, MATHEMATICS INST, COVENTRY, ENGLAND, CV4 7AL","English","Mathematics"
"GEOMORPHOLOGY","0169-555X","1872-695X","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Earth Sciences"
"GEOPHYSICAL AND ASTROPHYSICAL FLUID DYNAMICS","0309-1929","1029-0419","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Space Sciences"
"GEOPHYSICAL JOURNAL INTERNATIONAL","0956-540X","1365-246X","OXFORD UNIV PRESS","GREAT CLARENDON ST, OXFORD, ENGLAND, OX2 6DP","English","Earth Sciences"
"GEOPHYSICAL PROSPECTING","0016-8025","1365-2478","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","Multi-Language","Earth Sciences"
"GEOPHYSICAL RESEARCH LETTERS","0094-8276","1944-8007","AMER GEOPHYSICAL UNION","2000 FLORIDA AVE NW, WASHINGTON, USA, DC, 20009","English","Earth Sciences"
"GEOPHYSICS","0016-8033","1942-2156","SOC EXPLORATION GEOPHYSICISTS","8801 S YALE ST, TULSA, USA, OK, 74137","English","Earth Sciences"
"GEORISK-ASSESSMENT AND MANAGEMENT OF RISK FOR ENGINEERED SYSTEMS AND GEOHAZARDS","1749-9518","1749-9526","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","","Earth Sciences"
"GEOSCIENCE CANADA","0315-0941","1911-4850","GEOLOGICAL ASSOC CANADA","DEPT EARTH SCIENCES MEMORIAL UNIV NEWFOUNDLAND, ST JOHNS, CANADA, NEWFOUNDLAND, A1B 3X5","Multi-Language","Earth Sciences"
"GEOSCIENCE DATA JOURNAL","2049-6060","2049-6060","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Earth Sciences"
"GEOSCIENCE FRONTIERS","1674-9871","1674-9871","CHINA UNIV GEOSCIENCES, BEIJING","29 XUEYUAN RD, HAIDIAN DISTRICT, PEOPLES R CHINA, 100083","English","Earth Sciences"
"GEOSCIENCE LETTERS","2196-4092","2196-4092","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Earth Sciences"
"GEOSCIENCES JOURNAL","1226-4806","1598-7477","GEOLOGICAL SOCIETY KOREA","NEW BLD RM 813, 22, TEHERAN-RO 7-GIL, SEOUL, SOUTH KOREA, 06130","English","Earth Sciences"
"GEOSCIENTIFIC INSTRUMENTATION METHODS AND DATA SYSTEMS","2193-0856","2193-0864","COPERNICUS GESELLSCHAFT MBH","BAHNHOFSALLEE 1E, GOTTINGEN, GERMANY, 37081","English","Earth Sciences"
"GEOSCIENTIFIC MODEL DEVELOPMENT","1991-959X","1991-9603","COPERNICUS GESELLSCHAFT MBH","BAHNHOFSALLEE 1E, GOTTINGEN, GERMANY, 37081","English","Earth Sciences"
"GEO-SPATIAL INFORMATION SCIENCE","1009-5020","1993-5153","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Earth Sciences"
"GEOSPHERE","1553-040X","1553-040X","GEOLOGICAL SOC AMER, INC","PO BOX 9140, BOULDER, USA, CO, 80301-9140","English","Earth Sciences"
"GEOSTANDARDS AND GEOANALYTICAL RESEARCH","1639-4488","1751-908X","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Earth Sciences"
"GEOTECTONICS","0016-8521","1556-1976","PLEIADES PUBLISHING INC","PLEIADES HOUSE, 7 W 54 ST, NEW YORK, United States,  NY, 10019","English","Earth Sciences"
"GEOTHERMAL ENERGY","2195-9706","2195-9706","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Earth Sciences"
"GEOTHERMICS","0375-6505","1879-3576","PERGAMON-ELSEVIER SCIENCE LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OX5 1GB","English","Earth Sciences"
"GFF","1103-5897","2000-0863","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Earth Sciences"
"GISCIENCE & REMOTE SENSING","1548-1603","1943-7226","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Earth Sciences"
"GLASNIK MATEMATICKI","0017-095X","1846-7989","CROATIAN MATHEMATICAL SOC","UNIV ZAGREB, DEPT MATHEMATICS, BIJENICKA CESTA 30, ZAGREB, CROATIA, 10000","English","Mathematics"
"GLOBAL AND PLANETARY CHANGE","0921-8181","1872-6364","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Earth Sciences"
"GLOBAL BIOGEOCHEMICAL CYCLES","0886-6236","1944-9224","AMER GEOPHYSICAL UNION","2000 FLORIDA AVE NW, WASHINGTON, USA, DC, 20009","English","Earth Sciences"
"GLOBAL CHALLENGES","2056-6646","2056-6646","WILEY-V C H VERLAG GMBH","POSTFACH 101161, WEINHEIM, GERMANY, 69451","English","Multidisciplinary"
"GOLD BULLETIN","2364-821X","2190-7579","SPRINGER HEIDELBERG","TIERGARTENSTRASSE 17, HEIDELBERG, GERMANY, D-69121","English","Applied Physics/Condensed Matter/Materials Science"
"GONDWANA RESEARCH","1342-937X","1878-0571","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Earth Sciences"
"GPS SOLUTIONS","1080-5370","1521-1886","SPRINGER HEIDELBERG","TIERGARTENSTRASSE 17, HEIDELBERG, GERMANY, D-69121","English","Earth Sciences"
"GRANULAR MATTER","1434-5021","1434-7636","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Applied Physics/Condensed Matter/Materials Science"
"GRAVITATION & COSMOLOGY","0202-2893","1995-0721","MAIK NAUKA/INTERPERIODICA/SPRINGER","233 SPRING ST, NEW YORK, USA, NY, 10013-1578","English","Space Sciences"
"GREEN CHEMISTRY","1463-9262","1463-9270","ROYAL SOC CHEMISTRY","THOMAS GRAHAM HOUSE, SCIENCE PARK, MILTON RD, CAMBRIDGE, ENGLAND, CAMBS, CB4 0WF","English","Chemistry"
"GREEN CHEMISTRY LETTERS AND REVIEWS","1751-8253","1751-7192","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Chemistry"
"GREEN ENERGY & ENVIRONMENT","2096-2797","2468-0257","KEAI PUBLISHING LTD","16 DONGHUANGCHENGGEN NORTH ST, BEIJING, PEOPLES R CHINA, DONGHENG DISTRICT, 100717","English","Physical Chemistry/Chemical Physics"
"GREEN PROCESSING AND SYNTHESIS","2191-9542","2191-9550","WALTER DE GRUYTER GMBH","GENTHINER STRASSE 13, BERLIN, GERMANY, D-10785","English","Chemistry"
"GROUPS GEOMETRY AND DYNAMICS","1661-7207","1661-7215","EUROPEAN MATHEMATICAL SOC","PUBLISHING HOUSE, E T H-ZENTRUM SEW A27, SCHEUCHZERSTRASSE 70, ZURICH, SWITZERLAND, CH-8092","English","Mathematics"
"HELVETICA CHIMICA ACTA","0018-019X","1522-2675","WILEY-V C H VERLAG GMBH","POSTFACH 101161, WEINHEIM, GERMANY, 69451","Multi-Language","Chemistry"
"HERALD OF THE RUSSIAN ACADEMY OF SCIENCES","1019-3316","1555-6492","MAIK NAUKA/INTERPERIODICA/SPRINGER","233 SPRING ST, NEW YORK, USA, NY, 10013-1578","English","Multidisciplinary"
"HERITAGE SCIENCE","2050-7445","2050-7445","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Multidisciplinary"
"HETEROATOM CHEMISTRY","1042-7163","1098-1071","WILEY-HINDAWI","ADAM HOUSE, 3RD FL, 1 FITZROY SQ, LONDON, ENGLAND, WIT 5HE","English","Chemistry"
"HETEROCYCLES","0385-5414","1881-0942","PERGAMON-ELSEVIER SCIENCE LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OX5 1GB","English","Organic Chemistry/Polymer Science"
"HETEROCYCLIC COMMUNICATIONS","0793-0283","2191-0197","WALTER DE GRUYTER GMBH","GENTHINER STRASSE 13, BERLIN, GERMANY, D-10785","English","Organic Chemistry/Polymer Science"
"HIGH ENERGY CHEMISTRY","0018-1439","1608-3148","MAIK NAUKA/INTERPERIODICA/SPRINGER","233 SPRING ST, NEW YORK, USA, NY, 10013-1578","English","Physical Chemistry/Chemical Physics"
"HIGH ENERGY DENSITY PHYSICS","1574-1818","1878-0563","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Physics"
"HIGH PERFORMANCE POLYMERS","0954-0083","1361-6412","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","Organic Chemistry/Polymer Science"
"HIGH POWER LASER SCIENCE AND ENGINEERING","2095-4719","2052-3289","CHINESE LASER PRESS & CAMBRIDGE UNIV PRESS","EDINBURGH BLDG, SHAFTESBURY RD, CAMBRIDGE, ENGLAND, CB2 8RU","English","Applied Physics/Condensed Matter/Materials Science"
"HIGH PRESSURE RESEARCH","0895-7959","1477-2299","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Physics"
"HIGH TEMPERATURE","0018-151X","1608-3156","MAIK NAUKA/INTERPERIODICA/SPRINGER","233 SPRING ST, NEW YORK, USA, NY, 10013-1578","English","Applied Physics/Condensed Matter/Materials Science"
"HIGH TEMPERATURES-HIGH PRESSURES","0018-1544","1472-3441","OLD CITY PUBLISHING INC","628 NORTH 2ND ST, PHILADELPHIA, USA, PA, 19123","English","Applied Physics/Condensed Matter/Materials Science"
"HISTORICAL STUDIES IN THE NATURAL SCIENCES","1939-1811","1939-182X","UNIV CALIFORNIA PRESS","155 GRAND AVE, SUITE 400, OAKLAND, USA, CA, 94612-3758","English","Multidisciplinary"
"HISTORY OF GEO- AND SPACE SCIENCES","2190-5010","2190-5029","COPERNICUS GESELLSCHAFT MBH","BAHNHOFSALLEE 1E, GOTTINGEN, GERMANY, 37081","English","Earth Sciences"
"HOLOCENE","0959-6836","1477-0911","SAGE PUBLICATIONS LTD","1 OLIVERS YARD, 55 CITY ROAD, LONDON, ENGLAND, EC1Y 1SP","English","Earth Sciences"
"HOMOLOGY HOMOTOPY AND APPLICATIONS","1532-0073","1532-0081","INT PRESS BOSTON, INC","PO BOX 43502, SOMERVILLE, USA, MA, 02143","English","Mathematics"
"HYDROGEOLOGY JOURNAL","1431-2174","1435-0157","SPRINGER","ONE NEW YORK PLAZA, SUITE 4600 , NEW YORK, United States, NY, 10004","English","Earth Sciences"
"HYDROLOGY AND EARTH SYSTEM SCIENCES","1027-5606","1607-7938","COPERNICUS GESELLSCHAFT MBH","BAHNHOFSALLEE 1E, GOTTINGEN, GERMANY, 37081","English","Earth Sciences"
"HYLE","1433-5158","1617-4240","HYLE PUBL","MORGENSTR 2, KARLSRUHE, GERMANY, D-76137","English","Chemistry"
"ICARUS","0019-1035","1090-2643","ACADEMIC PRESS INC ELSEVIER SCIENCE","525 B ST, STE 1900, SAN DIEGO, USA, CA, 92101-4495","Multi-Language","Space Sciences"
"ICHNOS-AN INTERNATIONAL JOURNAL FOR PLANT AND ANIMAL TRACES","1042-0940","1563-5236","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Earth Sciences"
"IEEE GEOSCIENCE AND REMOTE SENSING MAGAZINE","2473-2397","2168-6831","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","445 HOES LANE, PISCATAWAY, USA, NJ, 08855-4141","English","Earth Sciences"
"IEEE JOURNAL OF PHOTOVOLTAICS","2156-3381","2156-3403","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","445 HOES LANE, PISCATAWAY, USA, NJ, 08855-4141","English","Applied Physics/Condensed Matter/Materials Science"
"IEEE JOURNAL OF QUANTUM ELECTRONICS","0018-9197","1558-1713","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","445 HOES LANE, PISCATAWAY, USA, NJ, 08855-4141","English","Applied Physics/Condensed Matter/Materials Science"
"IEEE JOURNAL OF SELECTED TOPICS IN APPLIED EARTH OBSERVATIONS AND REMOTE SENSING","1939-1404","2151-1535","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","445 HOES LANE, PISCATAWAY, USA, NJ, 08855-4141","English","Earth Sciences"
"IEEE JOURNAL OF SELECTED TOPICS IN QUANTUM ELECTRONICS","1077-260X","1558-4542","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","445 HOES LANE, PISCATAWAY, USA, NJ, 08855-4141","English","Applied Physics/Condensed Matter/Materials Science"
"IEEE MAGNETICS LETTERS","1949-307X","1949-3088","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","445 HOES LANE, PISCATAWAY, USA, NJ, 08855-4141","English","Applied Physics/Condensed Matter/Materials Science"
"IEEE PHOTONICS JOURNAL","1943-0655","1943-0647","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","445 HOES LANE, PISCATAWAY, USA, NJ, 08855-4141","English","Applied Physics/Condensed Matter/Materials Science"
"IEEE PHOTONICS TECHNOLOGY LETTERS","1041-1135","1941-0174","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","445 HOES LANE, PISCATAWAY, USA, NJ, 08855-4141","English","Applied Physics/Condensed Matter/Materials Science"
"IEEE TRANSACTIONS ON APPLIED SUPERCONDUCTIVITY","1051-8223","1558-2515","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","445 HOES LANE, PISCATAWAY, USA, NJ, 08855-4141","English","Applied Physics/Condensed Matter/Materials Science"
"IEEE TRANSACTIONS ON MAGNETICS","0018-9464","1941-0069","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","445 HOES LANE, PISCATAWAY, USA, NJ, 08855-4141","English","Applied Physics/Condensed Matter/Materials Science"
"IEEE TRANSACTIONS ON NANOTECHNOLOGY","1536-125X","1941-0085","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","445 HOES LANE, PISCATAWAY, USA, NJ, 08855-4141","English","Applied Physics/Condensed Matter/Materials Science"
"IEEE TRANSACTIONS ON NUCLEAR SCIENCE","0018-9499","1558-1578","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","445 HOES LANE, PISCATAWAY, USA, NJ, 08855-4141","English","Applied Physics/Condensed Matter/Materials Science"
"IEEE TRANSACTIONS ON PLASMA SCIENCE","0093-3813","1939-9375","IEEE-INST ELECTRICAL ELECTRONICS ENGINEERS INC","445 HOES LANE, PISCATAWAY, USA, NJ, 08855-4141","English","Physics"
"IMA JOURNAL OF APPLIED MATHEMATICS","0272-4960","1464-3634","OXFORD UNIV PRESS","GREAT CLARENDON ST, OXFORD, ENGLAND, OX2 6DP","English","Mathematics"
"IMA JOURNAL OF NUMERICAL ANALYSIS","0272-4979","1464-3642","OXFORD UNIV PRESS","GREAT CLARENDON ST, OXFORD, ENGLAND, OX2 6DP","English","Mathematics"
"INDIANA UNIVERSITY MATHEMATICS JOURNAL","0022-2518","1943-5258","INDIANA UNIV MATH JOURNAL","SWAIN HALL EAST 222, BLOOMINGTON, USA, IN, 47405","English","Mathematics"
"INDIAN JOURNAL OF CHEMISTRY SECTION A-INORGANIC BIO-INORGANIC PHYSICAL THEORETICAL & ANALYTICAL CHEMISTRY","0376-4710","0975-0975","NATL INST SCIENCE COMMUNICATION-NISCAIR","DR K S KRISHNAN MARG, PUSA CAMPUS, NEW DELHI, INDIA, 110 012","English","Chemistry"
"INDIAN JOURNAL OF CHEMISTRY SECTION B-ORGANIC CHEMISTRY INCLUDING MEDICINAL CHEMISTRY","0376-4699","0019-5103","NATL INST SCIENCE COMMUNICATION & INFORMATION RESOURCES-NISCAIR","DR K S KRISHNAN MARG, PUSA CAMPUS, NEW DELHI, INDIA, 110 012","English","Organic Chemistry/Polymer Science"
"INDIAN JOURNAL OF HETEROCYCLIC CHEMISTRY","0971-1627","0971-1627","CONNECT JOURNALS","D-189 RAMPRATSHA, PO CHANDER NAGAR, GHAZIABAD, INDIA, 201 011","English","Organic Chemistry/Polymer Science"
"INDIAN JOURNAL OF PHYSICS","0973-1458","0974-9845","INDIAN ASSOC CULTIVATION SCIENCE","INDIAN J PHYSICS, JADAVPUR, KOLKATA, INDIA, 700 032","English","Physics"
"INDIAN JOURNAL OF PURE & APPLIED PHYSICS","0019-5596","0975-1041","NATL INST SCIENCE COMMUNICATION-NISCAIR","DR K S KRISHNAN MARG, PUSA CAMPUS, NEW DELHI, INDIA, 110 012","English","Physics"
"INFINITE DIMENSIONAL ANALYSIS QUANTUM PROBABILITY AND RELATED TOPICS","0219-0257","1793-6306","WORLD SCIENTIFIC PUBL CO PTE LTD","5 TOH TUCK LINK, SINGAPORE, SINGAPORE, 596224","English","Mathematics"
"INFOMAT","2567-3165","2567-3165","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Applied Physics/Condensed Matter/Materials Science"
"INFRARED PHYSICS & TECHNOLOGY","1350-4495","1879-0275","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Applied Physics/Condensed Matter/Materials Science"
"INORGANICA CHIMICA ACTA","0020-1693","1873-3255","ELSEVIER SCIENCE SA","PO BOX 564, LAUSANNE, SWITZERLAND, 1001","English","Inorganic & Nuclear Chemistry"
"INORGANIC AND NANO-METAL CHEMISTRY","2470-1556","2470-1564","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English",""
"INORGANIC CHEMISTRY","0020-1669","1520-510X","AMER CHEMICAL SOC","1155 16TH ST, NW, WASHINGTON, USA, DC, 20036","English","Inorganic & Nuclear Chemistry"
"INORGANIC CHEMISTRY COMMUNICATIONS","1387-7003","1879-0259","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","English","Inorganic & Nuclear Chemistry"
"INORGANIC CHEMISTRY FRONTIERS","2052-1553","2052-1553","ROYAL SOC CHEMISTRY","THOMAS GRAHAM HOUSE, SCIENCE PARK, MILTON RD, CAMBRIDGE, ENGLAND, CAMBS, CB4 0WF","English","Inorganic & Nuclear Chemistry"
"INORGANIC MATERIALS","0020-1685","1608-3172","MAIK NAUKA/INTERPERIODICA/SPRINGER","233 SPRING ST, NEW YORK, USA, NY, 10013-1578","English","Applied Physics/Condensed Matter/Materials Science"
"INSTRUMENTATION SCIENCE & TECHNOLOGY","1073-9149","1525-6030","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Spectroscopy/Instrumentation/Analytical Sciences"
"INTEGRAL EQUATIONS AND OPERATOR THEORY","0378-620X","1420-8989","SPRINGER BASEL AG","PICASSOPLATZ 4, BASEL, SWITZERLAND, 4052","English","Mathematics"
"INTEGRATED FERROELECTRICS","1058-4587","1607-8489","TAYLOR & FRANCIS LTD","2-4 PARK SQUARE, MILTON PARK, ABINGDON, England, OXON, OX14 4RN","English","Applied Physics/Condensed Matter/Materials Science"
"INTERFACES AND FREE BOUNDARIES","1463-9963","1463-9971","EUROPEAN MATHEMATICAL SOC","PUBLISHING HOUSE, E T H-ZENTRUM SEW A27, SCHEUCHZERSTRASSE 70, ZURICH, SWITZERLAND, CH-8092","English","Mathematics"
"INTERMETALLICS","0966-9795","1879-0216","ELSEVIER SCI LTD","THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD, ENGLAND, OXON, OX5 1GB","English","Applied Physics/Condensed Matter/Materials Science"
"INTERNATIONAL GEOLOGY REVIEW","0020-6814","1938-2839","TAYLOR & FRANCIS INC","530 WALNUT STREET, STE 850, PHILADELPHIA, USA, PA, 19106","English","Earth Sciences"
"INTERNATIONAL JOURNAL OF ALGEBRA AND COMPUTATION","0218-1967","1793-6500","WORLD SCIENTIFIC PUBL CO PTE LTD","5 TOH TUCK LINK, SINGAPORE, SINGAPORE, 596224","English","Mathematics"
"INTERNATIONAL JOURNAL OF ANALYTICAL CHEMISTRY","1687-8760","1687-8779","HINDAWI LTD","ADAM HOUSE, 3RD FLR, 1 FITZROY SQ, LONDON, ENGLAND, W1T 5HF","English","Spectroscopy/Instrumentation/Analytical Sciences"
"INTERNATIONAL JOURNAL OF APPLIED EARTH OBSERVATION AND GEOINFORMATION","1569-8432","1872-826X","ELSEVIER","RADARWEG 29, AMSTERDAM, NETHERLANDS, 1043 NX","","Earth Sciences"
"INTERNATIONAL JOURNAL OF ASTROBIOLOGY","1473-5504","1475-3006","CAMBRIDGE UNIV PRESS","32 AVENUE OF THE AMERICAS, NEW YORK, USA, NY, 10013-2473","English","Space Sciences"
"INTERNATIONAL JOURNAL OF BIFURCATION AND CHAOS","0218-1274","1793-6551","WORLD SCIENTIFIC PUBL CO PTE LTD","5 TOH TUCK LINK, SINGAPORE, SINGAPORE, 596224","English","Multidisciplinary"
"INTERNATIONAL JOURNAL OF CHEMICAL KINETICS","0538-8066","1097-4601","WILEY","111 RIVER ST, HOBOKEN, USA, NJ, 07030-5774","English","Physical Chemistry/Chemical Physics"
